x1,x2,y_krig,mse
   -1.000000       4.008793
     -1.717172       0.959596       0.561547
     -1.717172       0.979798       0.657800
     -1.717172       1.000000       0.761243

     -1.676768      -1.000000       3.886736
     -1.676768      -0.979798       3.744114
     -1.676768      -0.959596       3.606033
     -1.676768      -0.939394       3.472994
     -1.676768      -0.919192       3.345469
     -1.676768      -0.898990       3.223898
     -1.676768      -0.878788       3.108685
     -1.676768      -0.858586       3.000195
     -1.676768      -0.838384       2.898754
     -1.676768      -0.818182       2.804643
     -1.676768      -0.797980       2.718098
     -1.676768      -0.777778       2.639306
     -1.676768      -0.757576       2.568408
     -1.676768      -0.737374       2.505490
     -1.676768      -0.717172       2.450591
     -1.676768      -0.696970       2.403693
     -1.676768      -0.676768       2.364731
     -1.676768      -0.656566       2.333584
     -1.676768      -0.636364       2.310081
     -1.676768      -0.616162       2.294000
     -1.676768      -0.595960       2.285069
     -1.676768      -0.575758       2.282970
     -1.676768      -0.555556       2.287338
     -1.676768      -0.535354       2.297765
     -1.676768      -0.515152       2.313803
     -1.676768      -0.494949       2.334966
     -1.676768      -0.474747       2.360734
     -1.676768      -0.454545       2.390556
     -1.676768      -0.434343       2.423857
     -1.676768      -0.414141       2.460036
     -1.676768      -0.393939       2.498477
     -1.676768      -0.373737       2.538549
     -1.676768      -0.353535       2.579611
     -1.676768      -0.333333       2.621021
     -1.676768      -0.313131       2.662134
     -1.676768      -0.292929       2.702312
     -1.676768      -0.272727       2.740929
     -1.676768      -0.252525       2.777370
     -1.676768      -0.232323       2.811042
     -1.676768      -0.212121       2.841375
     -1.676768      -0.191919       2.867829
     -1.676768      -0.171717       2.889895
     -1.676768      -0.151515       2.907100
     -1.676768      -0.131313       2.919013
     -1.676768      -0.111111       2.925245
     -1.676768      -0.090909       2.925454
     -1.676768      -0.070707       2.919347
     -1.676768      -0.050505       2.906683
     -1.676768      -0.030303       2.887274
     -1.676768      -0.010101       2.860988
     -1.676768       0.010101       2.827747
     -1.676768       0.030303       2.787532
     -1.676768       0.050505       2.740380
     -1.676768       0.070707       2.686385
     -1.676768       0.090909       2.625700
     -1.676768       0.111111       2.558529
     -1.676768       0.131313       2.485133
     -1.676768       0.151515       2.405824
     -1.676768       0.171717       2.320965
     -1.676768       0.191919       2.230965
     -1.676768       0.212121       2.136278
     -1.676768       0.232323       2.037401
     -1.676768       0.252525       1.934865
     -1.676768       0.272727       1.829238
     -1.676768       0.292929       1.721117
     -1.676768       0.313131       1.611123
     -1.676768       0.333333       1.499901
     -1.676768       0.353535       1.388109
     -1.676768       0.373737       1.276420
     -1.676768       0.393939       1.165514
     -1.676768       0.414141       1.056071
     -1.676768       0.434343       0.948771
     -1.676768       0.454545       0.844286
     -1.676768       0.474747       0.743277
     -1.676768       0.494949       0.646390
     -1.676768       0.515152       0.554248
     -1.676768       0.535354       0.467452
     -1.676768       0.555556       0.386575
     -1.676768       0.575758       0.312154
     -1.676768       0.595960       0.244696
     -1.676768       0.616162       0.184666
     -1.676768       0.636364       0.132487
     -1.676768       0.656566       0.088541
     -1.676768       0.676768       0.053162
     -1.676768       0.696970       0.026636
     -1.676768       0.717172       0.009200
     -1.676768       0.737374       0.001042
     -1.676768       0.757576       0.002296
     -1.676768       0.777778       0.013046
     -1.676768       0.797980       0.033325
     -1.676768       0.818182       0.063114
     -1.676768       0.838384       0.102343
     -1.676768       0.858586       0.150894
     -1.676768       0.878788       0.208600
     -1.676768       0.898990       0.275247
     -1.676768       0.919192       0.350578
     -1.676768       0.939394       0.434291
     -1.676768       0.959596       0.526047
     -1.676768       0.979798       0.625468
     -1.676768       1.000000       0.732141

     -1.636364      -1.000000       3.870445
     -1.636364      -0.979798       3.727465
     -1.636364      -0.959596       3.588998
     -1.636364      -0.939394       3.455546
     -1.636364      -0.919192       3.327579
     -1.636364      -0.898990       3.205538
     -1.636364      -0.878788       3.089826
     -1.636364      -0.858586       2.980810
     -1.636364      -0.838384       2.878814
     -1.636364      -0.818182       2.784122
     -1.636364      -0.797980       2.696969
     -1.636364      -0.777778       2.617544
     -1.636364      -0.757576       2.545987
     -1.636364      -0.737374       2.482385
     -1.636364      -0.717172       2.426778
     -1.636364      -0.696970       2.379151
     -1.636364      -0.676768       2.339437
     -1.636364      -0.656566       2.307517
     -1.636364      -0.636364       2.283222
     -1.636364      -0.616162       2.266329
     -1.636364      -0.595960       2.256570
     -1.636364      -0.575758       2.253626
     -1.636364      -0.555556       2.257133
     -1.636364      -0.535354       2.266685
     -1.636364      -0.515152       2.281835
     -1.636364      -0.494949       2.302098
     -1.636364      -0.474747       2.326955
     -1.636364      -0.454545       2.355857
     -1.636364      -0.434343       2.388228
     -1.636364      -0.414141       2.423470
     -1.636364      -0.393939       2.460968
     -1.636364      -0.373737       2.500090
     -1.636364      -0.353535       2.540200
     -1.636364      -0.333333       2.580653
     -1.636364      -0.313131       2.620808
     -1.636364      -0.292929       2.660026
     -1.636364      -0.272727       2.697683
     -1.636364      -0.252525       2.733165
     -1.636364      -0.232323       2.765880
     -1.636364      -0.212121       2.795260
     -1.636364      -0.191919       2.820765
     -1.636364      -0.171717       2.841888
     -1.636364      -0.151515       2.858157
     -1.636364      -0.131313       2.869143
     -1.636364      -0.111111       2.874457
     -1.636364      -0.090909       2.873760
     -1.636364      -0.070707       2.866760
     -1.636364      -0.050505       2.853218
     -1.636364      -0.030303       2.832948
     -1.636364      -0.010101       2.805818
     -1.636364       0.010101       2.771755
     -1.636364       0.030303       2.730741
     -1.636364       0.050505       2.682816
     -1.636364       0.070707       2.628077
     -1.636364       0.090909       2.566677
     -1.636364       0.111111       2.498825
     -1.636364       0.131313       2.424784
     -1.636364       0.151515       2.344870
     -1.636364       0.171717       2.259448
     -1.636364       0.191919       2.168931
     -1.636364       0.212121       2.073777
     -1.636364       0.232323       1.974484
     -1.636364       0.252525       1.871590
     -1.636364       0.272727       1.765664
     -1.636364       0.292929       1.657308
     -1.636364       0.313131       1.547146
     -1.636364       0.333333       1.435827
     -1.636364       0.353535       1.324012
     -1.636364       0.373737       1.212379
     -1.636364       0.393939       1.101610
     -1.636364       0.414141       0.992389
     -1.636364       0.434343       0.885400
     -1.636364       0.454545       0.781317
     -1.636364       0.474747       0.680806
     -1.636364       0.494949       0.584513
     -1.636364       0.515152       0.493066
     -1.636364       0.535354       0.407066
     -1.636364       0.555556       0.327090
     -1.636364       0.575758       0.253676
     -1.636364       0.595960       0.187332
     -1.636364       0.616162       0.128525
     -1.636364       0.636364       0.077678
     -1.636364       0.656566       0.035174
     -1.636364       0.676768       0.001345
     -1.636364       0.696970      -0.023521
     -1.636364       0.717172      -0.039189
     -1.636364       0.737374      -0.045475
     -1.636364       0.757576      -0.042243
     -1.636364       0.777778      -0.029412
     -1.636364       0.797980      -0.006954
     -1.636364       0.818182       0.025111
     -1.636364       0.838384       0.066708
     -1.636364       0.858586       0.117716
     -1.636364       0.878788       0.177962
     -1.636364       0.898990       0.247228
     -1.636364       0.919192       0.325251
     -1.636364       0.939394       0.411724
     -1.636364       0.959596       0.506302
     -1.636364       0.979798       0.608599
     -1.636364       1.000000       0.718198

     -1.595960      -1.000000       3.852274
